code_module,code_presentation,id_student,date_registration,date_unregistration,id_assessment,date_first_assessment,date_submitted,is_banked,score,total_click_vle,average_click_vle,excellent_Score,active_in_VLE,student_engagementt,gender,region,highest_education,imd_band,age_band,studied_credits,disability,final_result,final_result_code,courses_per_term
FFF,2013B,558801,-24.0,,34860,19,18.0,0.0,74.0,1376,529.0,1,1,1,M,Wales,Lower Than A Level,50-60%,35-55,60,N,Pass,2,1
FFF,2013B,558807,-24.0,173.0,34860,19,17.0,0.0,84.0,803,529.0,1,1,1,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,60,N,Withdrawn,0,1
FFF,2013B,558851,-24.0,,34860,19,13.0,0.0,62.0,1140,529.0,0,1,1,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,60,N,Pass,2,1
FFF,2013B,558854,-22.0,,34860,19,18.0,0.0,94.0,199,529.0,1,0,1,M,West Midlands Region,Lower Than A Level,0-10%,0-35,60,N,Fail,1,1
FFF,2013B,558907,-23.0,,34860,19,14.0,0.0,98.0,828,529.0,1,1,1,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,60,N,Pass,2,1
FFF,2013B,558915,-22.0,,34860,19,19.0,0.0,98.0,753,529.0,1,1,1,M,South West Region,A Level or Equivalent,40-50%,0-35,120,Y,Pass,2,1
FFF,2013B,558957,-22.0,27.0,34860,19,,0.0,0.0,0,529.0,0,0,0,M,North Region,Lower Than A Level,10-20,0-35,60,N,Withdrawn,0,1
FFF,2013B,558963,-22.0,,34860,19,18.0,0.0,72.0,399,529.0,1,0,1,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,60,N,Pass,2,1
FFF,2013B,559004,-22.0,,34860,19,17.0,0.0,92.0,575,529.0,1,1,1,M,Ireland,A Level or Equivalent,20-30%,0-35,60,N,Distinction,2,1
FFF,2013B,559019,-21.0,27.0,34860,19,,0.0,0.0,16,529.0,0,0,0,M,East Anglian Region,Lower Than A Level,30-40%,0-35,120,N,Withdrawn,0,1
FFF,2013B,559058,-23.0,,34860,19,17.0,0.0,80.0,973,529.0,1,1,1,M,South East Region,Lower Than A Level,70-80%,0-35,60,N,Pass,2,1
FFF,2013B,559062,-21.0,,34860,19,18.0,0.0,54.0,484,529.0,0,0,0,M,East Midlands Region,Lower Than A Level,70-80%,35-55,60,N,Fail,1,1
FFF,2013B,559155,-18.0,,34860,19,10.0,0.0,82.0,2692,529.0,1,1,1,M,North Western Region,HE Qualification,20-30%,35-55,60,N,Pass,2,1
FFF,2013B,559325,-15.0,,34860,19,15.0,0.0,96.0,1282,529.0,1,1,1,M,North Region,Lower Than A Level,,0-35,60,N,Distinction,2,1
FFF,2013B,559335,-18.0,,34860,19,17.0,0.0,96.0,285,529.0,1,0,1,M,Ireland,HE Qualification,,0-35,60,N,Pass,2,1
FFF,2013B,559397,-24.0,,34860,19,16.0,0.0,74.0,441,529.0,1,0,1,M,Yorkshire Region,Lower Than A Level,70-80%,0-35,60,N,Fail,1,1
FFF,2013B,559405,-24.0,,34860,19,17.0,0.0,98.0,490,529.0,1,0,1,M,North Region,Lower Than A Level,,35-55,60,N,Fail,1,1
FFF,2013B,559423,-24.0,,34860,19,21.0,0.0,98.0,751,529.0,1,1,1,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,60,N,Distinction,2,1
FFF,2013B,559440,-16.0,,34860,19,18.0,0.0,86.0,429,529.0,1,0,1,M,Ireland,HE Qualification,70-80%,0-35,60,N,Pass,2,1
FFF,2013B,559449,-24.0,178.0,34860,19,19.0,0.0,98.0,349,529.0,1,0,1,M,North Region,Post Graduate Qualification,,0-35,60,N,Withdrawn,0,1
FFF,2013B,559451,-18.0,,34860,19,10.0,0.0,84.0,664,529.0,1,1,1,F,Ireland,A Level or Equivalent,,35-55,60,N,Fail,1,1
FFF,2013B,559454,-24.0,,34860,19,18.0,0.0,90.0,818,529.0,1,1,1,M,London Region,Lower Than A Level,30-40%,0-35,60,N,Pass,2,1
FFF,2013B,559496,-18.0,67.0,34860,19,26.0,0.0,56.0,296,529.0,0,0,0,M,North Region,Lower Than A Level,,0-35,60,N,Withdrawn,0,1
FFF,2013B,559589,-15.0,,34860,19,19.0,0.0,86.0,595,529.0,1,1,1,M,Ireland,A Level or Equivalent,70-80%,0-35,60,N,Pass,2,1
FFF,2013B,559594,-22.0,,34860,19,14.0,0.0,78.0,756,529.0,1,1,1,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,60,N,Pass,2,1
FFF,2013B,559609,-23.0,,34860,19,14.0,0.0,88.0,512,529.0,1,0,1,M,West Midlands Region,A Level or Equivalent,90-100%,0-35,60,N,Pass,2,1
FFF,2013B,559642,-21.0,,34860,19,19.0,0.0,98.0,313,529.0,1,0,1,M,East Midlands Region,HE Qualification,30-40%,0-35,60,N,Pass,2,1
FFF,2013B,559656,-22.0,27.0,34860,19,,0.0,0.0,92,529.0,0,0,0,M,South East Region,Lower Than A Level,20-30%,0-35,90,N,Withdrawn,0,1
FFF,2013B,559688,-23.0,,34860,19,19.0,0.0,82.0,224,529.0,1,0,1,M,London Region,A Level or Equivalent,50-60%,35-55,60,N,Fail,1,1
FFF,2013B,559760,-22.0,,34860,19,18.0,0.0,80.0,874,529.0,1,1,1,M,Yorkshire Region,Lower Than A Level,60-70%,35-55,60,N,Pass,2,1
FFF,2013B,559768,-22.0,,34860,19,18.0,0.0,60.0,655,529.0,0,1,1,M,West Midlands Region,Lower Than A Level,10-20,35-55,60,N,Fail,1,1
FFF,2013B,559770,-23.0,,34860,19,18.0,0.0,74.0,963,529.0,1,1,1,M,South East Region,HE Qualification,90-100%,35-55,60,N,Pass,2,1
FFF,2013B,559785,-22.0,,34860,19,17.0,0.0,98.0,1392,529.0,1,1,1,M,South Region,Lower Than A Level,70-80%,0-35,60,N,Distinction,2,1
FFF,2013B,559856,-21.0,,34860,19,18.0,0.0,96.0,2193,529.0,1,1,1,M,North Region,Lower Than A Level,0-10%,0-35,60,N,Pass,2,1
FFF,2013B,559991,-22.0,,34860,19,24.0,0.0,46.0,241,529.0,0,0,0,M,East Anglian Region,Lower Than A Level,70-80%,0-35,60,Y,Fail,1,1
FFF,2013B,560010,-22.0,,34860,19,,0.0,0.0,28,529.0,0,0,0,M,South Region,A Level or Equivalent,80-90%,0-35,60,N,Fail,1,1
FFF,2013B,560022,-16.0,,34860,19,18.0,0.0,96.0,341,529.0,1,0,1,M,East Anglian Region,HE Qualification,90-100%,55<=,60,N,Pass,2,1
FFF,2013B,560046,-20.0,,34860,19,17.0,0.0,68.0,931,529.0,0,1,1,F,North Region,Post Graduate Qualification,,0-35,60,N,Pass,2,1
FFF,2013B,560067,-16.0,,34860,19,18.0,0.0,100.0,475,529.0,1,0,1,M,South East Region,A Level or Equivalent,40-50%,0-35,90,N,Fail,1,1
FFF,2013B,560072,-15.0,,34860,19,15.0,0.0,84.0,998,529.0,1,1,1,F,Scotland,HE Qualification,10-20,35-55,60,N,Distinction,2,1
FFF,2013B,560182,-21.0,,34860,19,18.0,0.0,90.0,1301,529.0,1,1,1,M,South Region,Lower Than A Level,90-100%,35-55,90,Y,Pass,2,1
FFF,2013B,560197,-21.0,27.0,34860,19,,0.0,0.0,8,529.0,0,0,0,F,London Region,Lower Than A Level,10-20,0-35,60,N,Withdrawn,0,1
FFF,2013B,560199,-22.0,,34860,19,18.0,0.0,96.0,918,529.0,1,1,1,M,West Midlands Region,Lower Than A Level,50-60%,35-55,120,N,Pass,2,1
FFF,2013B,560207,-18.0,,34860,19,17.0,0.0,64.0,996,529.0,0,1,1,M,London Region,No Formal quals,20-30%,0-35,60,N,Pass,2,1
FFF,2013B,560404,-15.0,,34860,19,14.0,0.0,80.0,1110,529.0,1,1,1,M,North Western Region,A Level or Equivalent,30-40%,35-55,75,Y,Fail,1,1
FFF,2013B,560410,-15.0,102.0,34860,19,69.0,0.0,76.0,8,529.0,1,0,1,M,Scotland,Lower Than A Level,30-40%,0-35,60,N,Withdrawn,0,1
FFF,2013B,560425,-21.0,,34860,19,18.0,0.0,76.0,2041,529.0,1,1,1,M,West Midlands Region,A Level or Equivalent,10-20,0-35,60,N,Pass,2,1
FFF,2013B,560431,-20.0,,34860,19,17.0,0.0,100.0,4171,529.0,1,1,1,M,South West Region,A Level or Equivalent,70-80%,35-55,60,N,Distinction,2,1
FFF,2013B,560459,-20.0,27.0,34860,19,,0.0,0.0,104,529.0,0,0,0,M,London Region,A Level or Equivalent,30-40%,0-35,60,Y,Withdrawn,0,1
FFF,2013B,560496,-18.0,79.0,34860,19,19.0,0.0,84.0,1138,529.0,1,1,1,F,South East Region,A Level or Equivalent,60-70%,0-35,90,N,Withdrawn,0,1
FFF,2013B,560585,-20.0,,34860,19,19.0,0.0,94.0,941,529.0,1,1,1,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,60,N,Pass,2,1
FFF,2013B,928248,-24.0,,34860,19,217.0,0.0,0.0,0,529.0,0,0,0,M,London Region,HE Qualification,20-30%,55<=,60,N,Pass,2,1
FFF,2013B,962951,-15.0,213.0,34860,19,60.0,0.0,74.0,0,529.0,1,0,1,M,South Region,A Level or Equivalent,50-60%,35-55,150,N,Withdrawn,0,1
FFF,2013B,988019,-22.0,100.0,34860,19,18.0,0.0,90.0,820,529.0,1,1,1,F,London Region,A Level or Equivalent,20-30%,35-55,60,Y,Withdrawn,0,1
FFF,2013B,999174,-58.0,,34860,19,15.0,0.0,72.0,773,529.0,1,1,1,M,South East Region,HE Qualification,70-80%,55<=,150,N,Pass,2,1
FFF,2013B,1026777,-20.0,53.0,34860,19,34.0,0.0,86.0,52,529.0,1,0,1,M,South Region,Lower Than A Level,60-70%,35-55,210,N,Withdrawn,0,1
FFF,2013B,1034674,-48.0,,34860,19,18.0,0.0,88.0,1469,529.0,1,1,1,M,South East Region,A Level or Equivalent,60-70%,35-55,60,N,Pass,2,1
FFF,2013B,1054876,-59.0,,34860,19,20.0,0.0,76.0,399,529.0,1,0,1,M,Yorkshire Region,Lower Than A Level,60-70%,35-55,60,N,Fail,1,1
FFF,2013B,1073767,-34.0,,34860,19,17.0,0.0,90.0,945,529.0,1,1,1,F,East Midlands Region,HE Qualification,80-90%,35-55,60,N,Pass,2,1
FFF,2013B,1090738,-22.0,,34860,19,18.0,0.0,78.0,184,529.0,1,0,1,M,Wales,A Level or Equivalent,70-80%,35-55,150,N,Fail,1,1
FFF,2013B,1097354,-24.0,,34860,19,26.0,0.0,94.0,483,529.0,1,0,1,M,South Region,HE Qualification,60-70%,35-55,90,N,Pass,2,1
FFF,2013B,1118284,-22.0,,34860,19,18.0,0.0,84.0,472,529.0,1,0,1,M,South Region,A Level or Equivalent,60-70%,35-55,60,N,Pass,2,1
FFF,2013B,1337055,-25.0,,34860,19,17.0,0.0,86.0,247,529.0,1,0,1,M,South Region,HE Qualification,80-90%,35-55,150,N,Pass,2,1
FFF,2013B,1347198,-21.0,,34860,19,17.0,0.0,92.0,254,529.0,1,0,1,M,Wales,A Level or Equivalent,80-90%,35-55,60,N,Pass,2,1
FFF,2013B,1397662,-52.0,,34860,19,19.0,0.0,80.0,966,529.0,1,1,1,F,West Midlands Region,Lower Than A Level,30-40%,35-55,60,N,Fail,1,1
FFF,2013B,1436558,-34.0,,34860,19,16.0,0.0,76.0,871,529.0,1,1,1,M,Ireland,A Level or Equivalent,50-60%,35-55,60,N,Distinction,2,1
FFF,2013B,1440072,-52.0,,34860,19,15.0,0.0,84.0,803,529.0,1,1,1,M,Scotland,HE Qualification,20-30%,35-55,150,N,Pass,2,1
FFF,2013B,1442706,-22.0,,34860,19,19.0,0.0,76.0,434,529.0,1,0,1,F,South East Region,HE Qualification,20-30%,35-55,90,Y,Fail,1,1
FFF,2013B,1444520,-87.0,,34860,19,15.0,0.0,86.0,818,529.0,1,1,1,F,Scotland,HE Qualification,70-80%,35-55,60,N,Pass,2,1
FFF,2013B,1464952,-71.0,,34860,19,19.0,0.0,98.0,507,529.0,1,0,1,M,East Anglian Region,HE Qualification,50-60%,35-55,90,N,Pass,2,1
FFF,2013B,1500410,-11.0,,34860,19,18.0,0.0,88.0,563,529.0,1,1,1,M,North Region,Lower Than A Level,0-10%,35-55,60,N,Pass,2,1
FFF,2013B,1510285,-52.0,,34860,19,18.0,0.0,86.0,634,529.0,1,1,1,M,East Anglian Region,Lower Than A Level,70-80%,35-55,60,N,Pass,2,1
FFF,2013B,1531287,-86.0,,34860,19,15.0,0.0,100.0,1021,529.0,1,1,1,M,West Midlands Region,A Level or Equivalent,40-50%,35-55,60,N,Pass,2,1
FFF,2013B,1532840,-42.0,,34860,19,19.0,0.0,94.0,2147,529.0,1,1,1,M,East Anglian Region,A Level or Equivalent,20-30%,35-55,60,N,Pass,2,1
FFF,2013B,1534560,-24.0,,34860,19,18.0,0.0,76.0,297,529.0,1,0,1,M,London Region,A Level or Equivalent,30-40%,35-55,60,N,Pass,2,1
FFF,2013B,1536138,-86.0,,34860,19,18.0,0.0,80.0,269,529.0,1,0,1,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,90,N,Pass,2,1
FFF,2013B,1554143,-12.0,,34860,19,19.0,0.0,92.0,236,529.0,1,0,1,M,London Region,A Level or Equivalent,90-100%,35-55,90,N,Fail,1,1
FFF,2013B,1558539,-16.0,116.0,34860,19,16.0,0.0,90.0,1790,529.0,1,1,1,F,Scotland,Lower Than A Level,60-70%,35-55,60,Y,Withdrawn,0,1
FFF,2013B,1562320,-127.0,32.0,34860,19,19.0,0.0,76.0,445,529.0,1,0,1,M,Scotland,HE Qualification,80-90%,35-55,60,N,Withdrawn,0,1
FFF,2013B,1614181,-21.0,,34860,19,18.0,0.0,76.0,361,529.0,1,0,1,M,Yorkshire Region,Lower Than A Level,10-20,35-55,60,N,Pass,2,1
FFF,2013B,1627071,-86.0,,34860,19,,0.0,0.0,22,529.0,0,0,0,M,London Region,Lower Than A Level,10-20,35-55,120,Y,Fail,1,1
FFF,2013B,1651020,-98.0,132.0,34860,19,18.0,0.0,68.0,268,529.0,0,0,0,M,East Midlands Region,A Level or Equivalent,60-70%,35-55,120,N,Withdrawn,0,1
FFF,2013B,1668504,-29.0,,34860,19,14.0,0.0,86.0,2178,529.0,1,1,1,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,90,N,Distinction,2,1
FFF,2013B,1689730,-140.0,,34860,19,19.0,0.0,90.0,494,529.0,1,0,1,M,London Region,A Level or Equivalent,20-30%,35-55,120,N,Pass,2,1
FFF,2013B,1699445,-97.0,,34860,19,14.0,0.0,74.0,2058,529.0,1,1,1,M,South East Region,Lower Than A Level,30-40%,35-55,120,N,Pass,2,1
FFF,2013B,1720712,-57.0,,34860,19,18.0,0.0,96.0,770,529.0,1,1,1,M,North Western Region,Lower Than A Level,50-60%,35-55,90,N,Pass,2,1
FFF,2013B,1742834,-28.0,,34860,19,18.0,0.0,86.0,640,529.0,1,1,1,F,Scotland,Post Graduate Qualification,90-100%,35-55,60,N,Pass,2,1
FFF,2013B,1761013,-34.0,,34860,19,16.0,0.0,94.0,859,529.0,1,1,1,M,Wales,A Level or Equivalent,50-60%,35-55,60,N,Pass,2,1
FFF,2013B,1766303,-24.0,163.0,34860,19,18.0,0.0,86.0,427,529.0,1,0,1,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,60,N,Withdrawn,0,1
FFF,2013B,1772429,-59.0,,34860,19,17.0,0.0,72.0,318,529.0,1,0,1,M,Scotland,A Level or Equivalent,50-60%,35-55,60,N,Pass,2,1
FFF,2013B,1784775,-86.0,,34860,19,19.0,0.0,68.0,328,529.0,0,0,0,F,North Region,HE Qualification,,35-55,120,N,Pass,2,1
FFF,2013B,1788974,-23.0,,34860,19,17.0,0.0,100.0,175,529.0,1,0,1,M,South West Region,HE Qualification,40-50%,35-55,90,N,Fail,1,1
FFF,2013B,1809578,4.0,,34860,19,19.0,0.0,90.0,464,529.0,1,0,1,M,North Region,A Level or Equivalent,,35-55,60,N,Pass,2,1
FFF,2013B,1813486,-79.0,,34860,19,18.0,0.0,86.0,628,529.0,1,1,1,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,60,N,Fail,1,1
FFF,2013B,1813664,-18.0,27.0,34860,19,,0.0,0.0,17,529.0,0,0,0,M,West Midlands Region,HE Qualification,0-10%,35-55,60,N,Withdrawn,0,1
FFF,2013B,1821249,-16.0,168.0,34860,19,18.0,0.0,74.0,963,529.0,1,1,1,M,South Region,Lower Than A Level,60-70%,35-55,60,N,Withdrawn,0,1
FFF,2013B,1833107,-140.0,,34860,19,17.0,0.0,76.0,139,529.0,1,0,1,F,Ireland,Lower Than A Level,30-40%,0-35,90,N,Fail,1,1
FFF,2013B,1836988,-14.0,179.0,34860,19,17.0,0.0,80.0,244,529.0,1,0,1,M,Scotland,HE Qualification,0-10%,0-35,90,N,Withdrawn,0,1
FFF,2013B,1839012,-24.0,,34860,19,18.0,0.0,80.0,2073,529.0,1,1,1,F,Scotland,Lower Than A Level,60-70%,35-55,120,N,Pass,2,1
FFF,2013B,1839785,-48.0,27.0,34860,19,,0.0,0.0,9,529.0,0,0,0,M,London Region,Lower Than A Level,30-40%,35-55,120,Y,Withdrawn,0,1
FFF,2013B,1844150,-30.0,,34860,19,16.0,0.0,84.0,540,529.0,1,1,1,M,Yorkshire Region,A Level or Equivalent,40-50%,55<=,60,N,Pass,2,1
FFF,2013B,1846751,-22.0,,34860,19,19.0,0.0,90.0,114,529.0,1,0,1,M,Wales,HE Qualification,30-40%,35-55,90,N,Pass,2,1
FFF,2013B,1861445,-9.0,,34860,19,19.0,0.0,70.0,294,529.0,1,0,1,M,Scotland,A Level or Equivalent,10-20,35-55,70,N,Fail,1,1
FFF,2013B,1867563,-22.0,115.0,34860,19,19.0,0.0,60.0,203,529.0,0,0,0,M,East Midlands Region,Lower Than A Level,30-40%,35-55,60,N,Withdrawn,0,1
FFF,2013B,1870830,-28.0,,34860,19,18.0,0.0,100.0,633,529.0,1,1,1,F,South East Region,Lower Than A Level,80-90%,35-55,60,N,Pass,2,1
FFF,2013B,1874403,-94.0,28.0,34860,19,,0.0,0.0,656,529.0,0,1,1,M,London Region,A Level or Equivalent,10-20,35-55,180,Y,Withdrawn,0,1
FFF,2013B,1878918,-30.0,,34860,19,18.0,0.0,76.0,356,529.0,1,0,1,M,Scotland,HE Qualification,0-10%,35-55,60,N,Pass,2,1
FFF,2013B,1882255,-15.0,,34860,19,19.0,0.0,86.0,928,529.0,1,1,1,M,Scotland,Lower Than A Level,90-100%,35-55,60,N,Pass,2,1
FFF,2013B,1896915,-64.0,,34860,19,,0.0,0.0,496,529.0,0,0,0,M,South Region,Lower Than A Level,10-20,35-55,60,N,Fail,1,1
FFF,2013B,1904916,-93.0,,34860,19,19.0,0.0,70.0,241,529.0,1,0,1,F,East Midlands Region,HE Qualification,20-30%,35-55,120,N,Pass,2,1
FFF,2013B,1905259,-83.0,,34860,19,17.0,0.0,92.0,380,529.0,1,0,1,M,North Western Region,A Level or Equivalent,20-30%,35-55,60,N,Distinction,2,1
FFF,2013B,1907755,-34.0,,34860,19,15.0,0.0,94.0,2035,529.0,1,1,1,F,Scotland,HE Qualification,50-60%,35-55,90,N,Distinction,2,1
FFF,2013B,1913435,-16.0,,34860,19,14.0,0.0,80.0,451,529.0,1,0,1,M,East Anglian Region,HE Qualification,90-100%,0-35,60,N,Pass,2,1
FFF,2013B,1917796,-21.0,,34860,19,18.0,0.0,86.0,192,529.0,1,0,1,M,Ireland,A Level or Equivalent,0-10%,35-55,120,N,Pass,2,1
FFF,2013B,1919940,-24.0,,34860,19,18.0,0.0,96.0,739,529.0,1,1,1,M,South West Region,A Level or Equivalent,70-80%,35-55,120,N,Distinction,2,1
FFF,2013B,1930949,-22.0,,34860,19,16.0,0.0,80.0,390,529.0,1,0,1,M,London Region,Lower Than A Level,30-40%,35-55,150,N,Fail,1,1
FFF,2013B,1934810,-199.0,,34860,19,17.0,0.0,94.0,1382,529.0,1,1,1,F,East Midlands Region,A Level or Equivalent,90-100%,35-55,90,N,Fail,1,1
FFF,2013B,1936679,-49.0,,34860,19,18.0,0.0,76.0,924,529.0,1,1,1,F,South East Region,A Level or Equivalent,30-40%,35-55,60,Y,Pass,2,1
FFF,2013B,1966591,-23.0,,34860,19,17.0,0.0,84.0,1432,529.0,1,1,1,M,Scotland,HE Qualification,80-90%,35-55,60,N,Distinction,2,1
FFF,2013B,1974271,-94.0,,34860,19,16.0,0.0,82.0,70,529.0,1,0,1,M,South East Region,A Level or Equivalent,30-40%,35-55,90,N,Pass,2,1
FFF,2013B,1990127,-78.0,,34860,19,17.0,0.0,100.0,170,529.0,1,0,1,F,West Midlands Region,A Level or Equivalent,30-40%,35-55,60,N,Pass,2,1
FFF,2013B,1997164,-16.0,,34860,19,18.0,0.0,78.0,504,529.0,1,0,1,M,Ireland,Post Graduate Qualification,,35-55,120,N,Pass,2,1
FFF,2013B,2000491,-65.0,,34860,19,18.0,0.0,82.0,1004,529.0,1,1,1,M,London Region,Lower Than A Level,20-30%,35-55,90,N,Pass,2,1
FFF,2013B,2001665,-263.0,,34860,19,21.0,0.0,32.0,259,529.0,0,0,0,M,East Anglian Region,Lower Than A Level,30-40%,35-55,60,N,Pass,2,1
FFF,2013B,2012900,-24.0,87.0,34860,19,14.0,0.0,68.0,388,529.0,0,0,0,M,West Midlands Region,Lower Than A Level,50-60%,0-35,80,N,Withdrawn,0,1
FFF,2013B,2031252,-151.0,,34860,19,19.0,0.0,98.0,361,529.0,1,0,1,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,90,N,Pass,2,1
FFF,2013B,2034533,-172.0,,34860,19,,0.0,0.0,47,529.0,0,0,0,F,South Region,A Level or Equivalent,70-80%,0-35,130,Y,Fail,1,1
FFF,2013B,2045440,-97.0,,34860,19,17.0,0.0,88.0,431,529.0,1,0,1,M,South East Region,HE Qualification,50-60%,35-55,150,N,Pass,2,1
FFF,2013B,2045818,-28.0,,34860,19,19.0,0.0,78.0,517,529.0,1,0,1,M,South East Region,Lower Than A Level,60-70%,35-55,60,N,Pass,2,1
FFF,2013B,2051035,-24.0,,34860,19,18.0,0.0,84.0,476,529.0,1,0,1,M,West Midlands Region,Lower Than A Level,30-40%,0-35,60,N,Pass,2,1
FFF,2013B,2054019,-15.0,,34860,19,18.0,0.0,80.0,224,529.0,1,0,1,M,Scotland,HE Qualification,80-90%,35-55,90,N,Pass,2,1
FFF,2013B,2057105,-58.0,,34860,19,15.0,0.0,86.0,526,529.0,1,0,1,M,South East Region,HE Qualification,50-60%,35-55,60,N,Pass,2,1
FFF,2013B,2060467,-16.0,,34860,19,19.0,0.0,86.0,783,529.0,1,1,1,M,South West Region,HE Qualification,50-60%,35-55,60,N,Fail,1,1
FFF,2013B,2068918,-71.0,88.0,34860,19,9.0,0.0,72.0,580,529.0,1,1,1,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,60,N,Withdrawn,0,1
FFF,2013B,2087100,-67.0,,34860,19,14.0,0.0,88.0,869,529.0,1,1,1,M,South West Region,HE Qualification,40-50%,35-55,60,N,Distinction,2,1
FFF,2013B,2090053,-53.0,,34860,19,18.0,0.0,92.0,1154,529.0,1,1,1,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,60,N,Pass,2,1
FFF,2013B,2102658,,,34860,19,,0.0,0.0,0,529.0,0,0,0,F,Ireland,A Level or Equivalent,50-60%,35-55,60,N,Fail,1,1
FFF,2013B,2108821,-29.0,,34860,19,18.0,0.0,78.0,345,529.0,1,0,1,M,Scotland,HE Qualification,90-100%,35-55,120,N,Pass,2,1
FFF,2013B,2139037,-52.0,,34860,19,22.0,0.0,96.0,501,529.0,1,0,1,F,East Anglian Region,HE Qualification,90-100%,0-35,120,N,Distinction,2,1
FFF,2013B,2140087,-65.0,,34860,19,17.0,0.0,84.0,288,529.0,1,0,1,F,South Region,A Level or Equivalent,40-50%,35-55,90,N,Pass,2,1
FFF,2013B,2141085,-24.0,,34860,19,17.0,0.0,74.0,192,529.0,1,0,1,F,South Region,Lower Than A Level,90-100%,0-35,90,N,Pass,2,1
FFF,2013B,2142853,-65.0,,34860,19,12.0,0.0,90.0,970,529.0,1,1,1,F,London Region,Lower Than A Level,10-20,35-55,170,Y,Fail,1,1
FFF,2013B,2143065,-87.0,,34860,19,28.0,0.0,84.0,122,529.0,1,0,1,M,South West Region,A Level or Equivalent,70-80%,35-55,100,N,Pass,2,1
FFF,2013B,2156733,-113.0,72.0,34860,19,19.0,0.0,94.0,191,529.0,1,0,1,M,North Region,Lower Than A Level,,35-55,60,N,Withdrawn,0,1
FFF,2013B,2158399,-28.0,,34860,19,17.0,0.0,88.0,524,529.0,1,0,1,M,Wales,Lower Than A Level,50-60%,0-35,60,Y,Pass,2,1
FFF,2013B,2182255,-80.0,,34860,19,18.0,0.0,88.0,363,529.0,1,0,1,M,Ireland,A Level or Equivalent,,0-35,60,N,Fail,1,1
FFF,2013B,2189002,-18.0,,34860,19,18.0,0.0,80.0,706,529.0,1,1,1,M,Scotland,HE Qualification,30-40%,35-55,60,N,Pass,2,1
FFF,2013B,2195318,-93.0,,34860,19,17.0,0.0,66.0,747,529.0,0,1,1,M,South East Region,Lower Than A Level,30-40%,35-55,60,N,Pass,2,1
FFF,2013B,2195971,-86.0,,34860,19,19.0,0.0,88.0,374,529.0,1,0,1,M,South East Region,Lower Than A Level,40-50%,0-35,60,N,Fail,1,1
FFF,2013B,2197511,-22.0,,34860,19,19.0,0.0,98.0,278,529.0,1,0,1,M,South West Region,Lower Than A Level,30-40%,35-55,90,N,Pass,2,1
FFF,2013B,2231810,-60.0,,34860,19,17.0,0.0,74.0,341,529.0,1,0,1,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,150,N,Pass,2,1
FFF,2013B,2245011,-21.0,20.0,34860,19,,0.0,0.0,86,529.0,0,0,0,F,South Region,HE Qualification,90-100%,35-55,120,N,Withdrawn,0,1
FFF,2013B,2252905,-106.0,,34860,19,,0.0,0.0,34,529.0,0,0,0,F,Scotland,A Level or Equivalent,30-40%,0-35,60,N,Fail,1,1
FFF,2013B,2254252,-65.0,,34860,19,17.0,0.0,72.0,1331,529.0,1,1,1,M,Ireland,Lower Than A Level,30-40%,0-35,90,N,Fail,1,1
FFF,2013B,2272874,-94.0,,34860,19,19.0,0.0,76.0,412,529.0,1,0,1,M,London Region,A Level or Equivalent,0-10%,35-55,60,N,Fail,1,1
FFF,2013B,2280739,-45.0,,34860,19,18.0,0.0,84.0,733,529.0,1,1,1,F,London Region,Lower Than A Level,10-20,0-35,60,N,Fail,1,1
FFF,2013B,2281483,-25.0,,34860,19,15.0,0.0,72.0,1080,529.0,1,1,1,M,Scotland,HE Qualification,60-70%,35-55,70,N,Pass,2,1
FFF,2013B,2288454,-22.0,,34860,19,19.0,0.0,78.0,240,529.0,1,0,1,M,East Midlands Region,Lower Than A Level,90-100%,0-35,120,N,Pass,2,1
FFF,2013B,2327494,-55.0,,34860,19,19.0,0.0,64.0,171,529.0,0,0,0,M,London Region,Lower Than A Level,10-20,35-55,90,N,Fail,1,1
FFF,2013B,2338255,-78.0,,34860,19,17.0,0.0,90.0,303,529.0,1,0,1,M,North Western Region,Lower Than A Level,50-60%,0-35,60,N,Pass,2,1
FFF,2013B,2338422,-23.0,,34860,19,18.0,0.0,76.0,367,529.0,1,0,1,M,Scotland,A Level or Equivalent,30-40%,35-55,60,N,Pass,2,1
FFF,2013B,2341415,-98.0,,34860,19,16.0,0.0,92.0,506,529.0,1,0,1,F,South Region,HE Qualification,80-90%,35-55,120,N,Distinction,2,1
FFF,2013B,2343293,-58.0,,34860,19,11.0,0.0,82.0,733,529.0,1,1,1,F,Yorkshire Region,A Level or Equivalent,50-60%,0-35,60,N,Fail,1,1
